codigo;nombre;fecha_ejecucion;descripcion;entidad;lider;cargo_lider;plataforma;crm
CB-NO-EX-N/A-77780-PDCL;77780 - Comite de cambios administardor Occidente- CRM36352 MSGW BCO OCCIDENTE 8770 INI INI03690 GENERA Y ENVIA EXTRAC .LST Y . GELYD ;5/04/2026;La siguiente solicitud bajo el CRM 77780 se realiza con el fin de solicitar la habilitación del usuario administrador con el fin de atender el CRM 36652 de un mensaje que se está presentando en la generación de extractos a comercios para la entidad. La solicitud propone dar respuesta al mensaje, realizar el reproceso y la transmisión de los archivos;BPO Banco de Occidente;Andrea Leal;Analista de operaciones;AS400 - JAVA;77780
